id,user_id,action_type,message_content,target_channel_id,timestamp,,
221,-1.00154E+12,sent,"🎬```Flight Risk```

🎞**Movie Info**
**Flight Risk** is a 2025 American action thriller film directed by Mel Gibson and starring Mark Wahlberg,  Michelle Dockery, and Topher Grace. Its plot follows a pilot (Wahlberg) transporting an Air Marshal (Dockery) and a fugitive (Grace) across the Alaskan wilderness, where the identities and intentions of those onboard come into question.

📝️**Synopsis**:
Madolyn Harris, a U.S. Marshal, arrests an accountant named Winston while he is hiding out in a remote part of Alaska after turning informant against his former employer, the Moretti crime family. Madolyn charters a small private airplane to take them to Anchorage so they can transfer to New York City, where she intends for Winston to testify against the📝️

😀**Genre**: #Action #Thriller
🗣**Language**: English
🌍**Country**: United States
🗓**Release Date**: January 24, 2025
⏳**Running time**: 91 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Flight_Risk_(film))
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me",1543931431,02-02-2025 14:46,,
222,-1.00154E+12,sent,"🎬```Inheritance```

🎞**Movie Info**
**Inheritance** is a 2025 American espionage action film directed by Neil Burger from a screenplay he co-wrote with Olen Steinhauer starring Phoebe Dynevor and Rhys Ifans. The film was released in theaters on January 24, 2025.

📝️**Synopsis**:
A young woman is drawn into an international conspiracy after discovering her father is a spy.

😀**Genre**: #Action
🗣**Language**: English
🌍**Country**: United States
🗓**Release Date**: January 24, 2025
⏳**Running time**: 101 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Inheritance_(2025_film))
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me",1543931431,02-02-2025 14:46,,
223,-1.00154E+12,sent,"🎬```Dark Nuns```

🎞**Movie Info**
**Dark Nuns** (Korean: 검은 수녀들; also known as The Priest 2: **Dark Nuns**) is a 2025 South Korean supernatural thriller film directed by Kwon Hyeok-jae, and starring Song Hye-kyo, Jeon Yeo-been, Lee Jin-wook, and Moon Woo-jin. The film is a spin-off of the 2015 film The Priests by Jang Jae-hyun, and it follows the two nuns who work together to save a boy who has been possessed by an evil spirit. It was released on January 24, 2025.

📝️**Synopsis**:
The film centers around the two nuns, Sister Junia and Sister Michaela, who are confronted with a young boy named Hee-joon, who has been possessed by a powerful evil spirit. Sister Junia, driven by her faith and compassion, takes it upon herself to save the boy, while Sister Michaela, initially skeptical, is drawn into the investigation.

😀**Genre**: #Thriller
🗣**Language**: Korean
🌍**Country**: South Korea
🗓**Release Date**: January 24, 2025
⏳**Running time**: 114 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Dark_Nuns)
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me",1543931431,02-02-2025 14:46,,
224,-1.00192E+12,sent,"🚨 *செப்.5 வரை பருப்பு, பாமாயில் பெறலாம்..!*",1918568182,02-02-2025 14:46,,
225,-1.00192E+12,sent,"*வாரயிறுதி நாட்களில் அதிக நேரம் தூங்குபவர்களா நீங்கள்..?*

ஆமாம்பா.. ஆமா..! - 😍
இல்லையே..! - 😥
Week end-லயும் வேலைக்கு போற Me - 🥺",1918568182,02-02-2025 14:46,,
226,-1.00192E+12,sent,தெலுங்கு திரையுலகில் நடக்கும் பாலியல் தொல்லை தொடர்பான விசாரணை அறிக்கை கோரும் நடிகை சமந்தா!,1918568182,02-02-2025 14:46,,
227,-1.00192E+12,sent,"*Money.. Money.. Money.. Money* 💸💰

13 years of Venkat Prabhu's mass game 💥",1918568182,02-02-2025 14:46,,
228,-1.00192E+12,sent,தமிழ்நாடு கைவினைக் கலைஞர்களுக்கு அமெரிக்காவில் கௌரவம்!,1918568182,02-02-2025 14:46,,
229,-1.00192E+12,sent,*'தடம்' பெட்டகம்*,1918568182,02-02-2025 14:46,,
230,-1.00192E+12,sent,*Sai Sudharsan scores his first County Championship hundred 💥*,1918568182,02-02-2025 14:46,,
231,-1.00192E+12,sent,*என்ன மக்களே.. உங்க ஏரியாவுலயும் மழையா..?* 🌧️,1918568182,02-02-2025 14:46,,
232,-1.00192E+12,sent,"*சிறுவன் ஓட்டிய கார் மோதி ஒருவர் உயிரிழப்பு!*

Get your licence and drive safely 🙏",1918568182,02-02-2025 14:46,,
233,-1.00192E+12,sent,_*GUS ATKIN-SENSATIONAL 💥*_,1918568182,02-02-2025 14:46,,
234,-1.00137E+12,sent,"TVK 2ம் ஆண்டு தொடக்கவிழா- பனையூரில் உள்ள அலுவலகத்தில் கட்சிக் கொடியை ஏற்றிவைத்தார் Vijay | N18S

https://tamil.news18.com/videos/tamil-nadu/tvk-2nd-year-inauguration-ceremony-vijay-hoists-the-party-flag-at-the-office-in-panayur-n18s-1717647.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 14:46,,
235,-1.00137E+12,sent,"TVK Vijay | தவெக அலுவலகத்திற்கு விஜய் வருகை.. | TVK News | N18S

https://tamil.news18.com/videos/tamil-nadu/tvk-vijay-vijay-visits-thaweka-office-tvk-news-n18s-1717649.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 14:46,,
236,-1.00137E+12,sent,"Aravind Swamy Speech | நீங்க ஓட்டி பாருங்கஅப்போ தெரியும்- செய்தியாளர் கேள்விக்கு அரவிந்த் சாமி பதில்

https://tamil.news18.com/videos/tamil-nadu/aravind-swamy-speech-you-drive-and-you-will-know-arvind-swamy-s-answer-to-a-journalist-s-question-1717643.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 14:46,,
237,-1.00137E+12,sent,"AI vs DeepSeek AI | அமெரிக்காவை மிரட்டும் சீனாவின் DeepSeek AI!! - இதிலுள்ள சிறப்பம்சங்கள் என்ன?

https://tamil.news18.com/videos/tamil-nadu/ai-vs-deepseek-ai-china-s-deepseek-ai-threatens-america-what-are-its-highlights-1717641.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 14:46,,
238,-1.00137E+12,sent,எனக்கு எந்த அரசியல் கட்சிக்கும் தொடர்பு இல்லை- ECR Car Chasing சம்பவத்தில் கைது செய்யப்பட்ட சந்துரு,,,,
,,,,,,,
"https://tamil.news18.com/videos/tamil-nadu/i-have-no-connection-with-any-political-party-chanduru-who-was-arrested-in-the-ecr-car-chasing-incident-1717617.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram""",1374265849,02-02-2025 14:46,,,,,
239,-1.00137E+12,sent,"Tirupati | திருப்பதி ஏழுமலையான் கோயிலில் ஐஸ்வர்யா ரஜினிகாந்த் சாமி தரிசனம் | N18S

https://tamil.news18.com/videos/tamil-nadu/tirupati-aishwarya-rajinikanth-swami-darshan-at-tirupati-ezhumalaiyan-temple-n18s-1717615.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 14:46,,
240,-1.00137E+12,sent,"Thiruvarur | திருவாரூரில் கடும் பனி பொழிவு.. - மக்கள் வாகன ஓட்டிகள் அவதி | N18S

https://tamil.news18.com/videos/tamil-nadu/thiruvarur-heavy-snowfall-in-thiruvarur-people-and-motorists-suffer-n18s-1717613.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 14:46,,
241,-1.00137E+12,sent,"Chennai பத்திரிகையாளர் மன்றத்தில், காவல்துறை சிறப்பு புலனாய்வுக் குழுவைக் கண்டித்து போராட்டம் | N18S

https://tamil.news18.com/videos/tamil-nadu/protest-against-the-police-special-investigation-team-at-chennai-press-club-n18s-1717611.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 14:46,,
242,-1.00137E+12,sent,"Union Budget 2025 | எந்தெந்த துறைக்கு எவ்ளோ நிதி? - கடந்தாண்டைவிட குறைவா? அதிகமா? | Delhi

https://tamil.news18.com/videos/tamil-nadu/union-budget-2025-how-much-money-for-which-department-less-than-last-year-more-delhi-1717602.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 14:46,,
243,-1.00137E+12,sent,"Udhayanidhi Stalin Speech | |மாநிலத்தின் பெயரையே மாற்ற வேண்டும் என்று கூறியவர் ஆர்.என்.ரவி"" | DMK",,,,
,,,,,,,
"https://tamil.news18.com/videos/tamil-nadu/udhayanidhi-stalin-speech-r-n-ravi-is-the-one-who-said-that-the-name-of-the-state-should-be-changed-dmk-1717600.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram""",1374265849,02-02-2025 14:46,,,,,
244,-1.00137E+12,sent,"TVK 2ம் ஆண்டு தொடக்கவிழா- பனையூரில் உள்ள அலுவலகத்தில் கட்சிக் கொடியை ஏற்றிவைத்தார் Vijay | N18S

https://tamil.news18.com/videos/tamil-nadu/tvk-2nd-year-inauguration-ceremony-vijay-hoists-the-party-flag-at-the-office-in-panayur-n18s-1717647.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 15:13,,
245,-1.00137E+12,sent,"TVK Vijay | தவெக அலுவலகத்திற்கு விஜய் வருகை.. | TVK News | N18S

https://tamil.news18.com/videos/tamil-nadu/tvk-vijay-vijay-visits-thaweka-office-tvk-news-n18s-1717649.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 15:13,,
246,-1.00137E+12,sent,"Aravind Swamy Speech | நீங்க ஓட்டி பாருங்கஅப்போ தெரியும்- செய்தியாளர் கேள்விக்கு அரவிந்த் சாமி பதில்

https://tamil.news18.com/videos/tamil-nadu/aravind-swamy-speech-you-drive-and-you-will-know-arvind-swamy-s-answer-to-a-journalist-s-question-1717643.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 15:13,,
247,-1.00137E+12,sent,"AI vs DeepSeek AI | அமெரிக்காவை மிரட்டும் சீனாவின் DeepSeek AI!! - இதிலுள்ள சிறப்பம்சங்கள் என்ன?

https://tamil.news18.com/videos/tamil-nadu/ai-vs-deepseek-ai-china-s-deepseek-ai-threatens-america-what-are-its-highlights-1717641.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 15:13,,
248,-1.00137E+12,sent,எனக்கு எந்த அரசியல் கட்சிக்கும் தொடர்பு இல்லை- ECR Car Chasing சம்பவத்தில் கைது செய்யப்பட்ட சந்துரு,,,,
,,,,,,,
"https://tamil.news18.com/videos/tamil-nadu/i-have-no-connection-with-any-political-party-chanduru-who-was-arrested-in-the-ecr-car-chasing-incident-1717617.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram""",1374265849,02-02-2025 15:13,,,,,
249,-1.00137E+12,sent,"Tirupati | திருப்பதி ஏழுமலையான் கோயிலில் ஐஸ்வர்யா ரஜினிகாந்த் சாமி தரிசனம் | N18S

https://tamil.news18.com/videos/tamil-nadu/tirupati-aishwarya-rajinikanth-swami-darshan-at-tirupati-ezhumalaiyan-temple-n18s-1717615.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 15:13,,
250,-1.00137E+12,sent,"Thiruvarur | திருவாரூரில் கடும் பனி பொழிவு.. - மக்கள் வாகன ஓட்டிகள் அவதி | N18S

https://tamil.news18.com/videos/tamil-nadu/thiruvarur-heavy-snowfall-in-thiruvarur-people-and-motorists-suffer-n18s-1717613.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 15:13,,
251,-1.00137E+12,sent,"Chennai பத்திரிகையாளர் மன்றத்தில், காவல்துறை சிறப்பு புலனாய்வுக் குழுவைக் கண்டித்து போராட்டம் | N18S

https://tamil.news18.com/videos/tamil-nadu/protest-against-the-police-special-investigation-team-at-chennai-press-club-n18s-1717611.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 15:13,,
252,-1.00137E+12,sent,"Union Budget 2025 | எந்தெந்த துறைக்கு எவ்ளோ நிதி? - கடந்தாண்டைவிட குறைவா? அதிகமா? | Delhi

https://tamil.news18.com/videos/tamil-nadu/union-budget-2025-how-much-money-for-which-department-less-than-last-year-more-delhi-1717602.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",1374265849,02-02-2025 15:13,,
